,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat
2595,Renault,Megane,1.5 DCi Extreme,2012.0,Dizel,Düz Vites,1301,101,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,162000,85000
2596,Renault,Symbol,1.5 dCi Joy,2016.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,54000,71500
2597,Renault,Symbol,1.2 Joy,2013.0,Benzin,Düz Vites,1300,51,Beyaz ,Sedan,Sahibinden,2. El,154000,61000
2598,Renault,9,Spring,1993.0,Benzin/LPG,Düz Vites,1301,76,Füme ,Sedan,Galeriden,2. El,231,12500
2599,Renault,Fluence,1.5 dCi Business,2011.0,Dizel,Düz Vites,1601,76,Gri ,Minivan,Galeriden,2. El,205,68000
2600,Renault,Fluence,1.5 dCi Icon,2015.0,Dizel,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,84000,112000
2601,Renault,Scenic,1.6 Dynamique,2001.0,Benzin/LPG,Otomatik Vites,1601,101,Lacivert ,Minivan,Galeriden,2. El,11,41000
2602,Renault,Clio,"1.5 dCi Grandtour Executive
",2011.0,Dizel,Düz Vites,1301,76,Gümüş Gri ,Station Wagon,Sahibinden,2. El,157000,60000
2603,Renault,Symbol,"1.5 dCi
",2016.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,58000,75000
2604,Renault,Megane,1.5 dCi Touch,2016.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,109500,133500
2605,Renault,Megane,1.5 dCi Touch,2016.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,155000,129500
2606,Renault,Clio,1.5 dCi Joy,2016.0,Dizel,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,112300,65500
2607,Renault,Fluence,1.5 dCi Touch,2015.0,Dizel,Düz Vites,1300,51,Beyaz ,Sedan,Galeriden,2. El,92500,92000
2608,Renault,Scenic,1.5 DCi Privilege,2012.0,Dizel,Otomatik Vites,1301,101,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,203000,103000
2609,Renault,Fluence,1.5 dCi Touch,2015.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,163000,86750
2610,Renault,12,Toros,1993.0,Benzin/LPG,Düz Vites,1301,76,Mavi ,Sedan,Galeriden,2. El,56000,17500
2611,Renault,12,Toros,2000.0,Benzin/LPG,Düz Vites,1601,101,Beyaz ,Station Wagon,Sahibinden,2. El,54000,25500
2612,Renault,Symbol,1.5 dCi Joy,2015.0,Dizel,Düz Vites,1301,51,Beyaz ,Sedan,Sahibinden,2. El,87000,70000
2613,Renault,Modus,1.4 16V Dynamique,2006.0,Benzin,Düz Vites,1301,76,Kırmızı ,Hatchback 5 Kapı,Galeriden,2. El,113000,31500
2614,Renault,Fluence,1.5 dCi Icon,2013.0,Dizel,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,226000,90000
2615,Renault,Megane II,Megane II,2008.0,Dizel,Düz Vites,1301,76,Gri ,Sedan,Galeriden,2. El,234000,50500
2616,Renault,12,TSW,1988.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Station Wagon,Sahibinden,2. El,120000,15250
2617,Renault,Broadway,Broadway,1994.0,Benzin/LPG,Düz Vites,1301,51,Beyaz ,Sedan,Galeriden,2. El,212,21000
2618,Renault,19,1.4 Europa RNA,1996.0,Benzin/LPG,Düz Vites,1301,51,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,280000,17500
2619,Renault,Clio,"1.2
",2015.0,Benzin,Düz Vites,1300,51,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,45000,85000
2620,Renault,Fluence,1.5 dCi Icon,2013.0,Dizel,Düz Vites,1301,51,Siyah ,Sedan,Galeriden,2. El,175,88500
2621,Renault,Fluence,1.5 dCi Icon,2014.0,Dizel,Otomatik Vites,1301,101,Siyah ,Sedan,Galeriden,2. El,108000,124000
2622,Renault,R 9,1.4 Broadway 1.4 Broadway,1989.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,295000,19000
2623,Renault,Clio,1.2 Extreme,2008.0,Benzin,Yarı Otomatik Vites,1300,76,Füme ,Hatchback 5 Kapı,Sahibinden,2. El,117000,59500
2624,Renault,Fluence,1.5 dCi Business,2012.0,Dizel,Yarı Otomatik Vites,1301,101,Gri ,Sedan,Galeriden,2. El,163000,78500
2625,Renault,Clio,1.2 Icon,2013.0,Benzin,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,60000,82000
2626,Renault,Fluence,1.5 dCi Icon,2015.0,Dizel,Düz Vites,1301,100,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,89000,115000
2627,Renault,Fluence,1.5 dCi Extreme Edition,2012.0,Dizel,Yarı Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,278000,64000
2628,Renault,Symbol,1.5 dCi Authentique,2011.0,Dizel,Düz Vites,1301,51,Gri ,Sedan,Sahibinden,2. El,550000,31250
2629,Renault,Megane,1.5 dCi Touch,2013.0,Dizel,Düz Vites,1301,76,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,153000,85750
2630,Renault,Fluence,1.5 dCi Extreme Edition,2012.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,208,72500
2631,Renault,Fluence,1.5 dCi Business,2012.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,217,66000
2632,Renault,Fluence,1.5 dCi Extreme Edition,2012.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,167,74000
2633,Renault,Symbol,1.5 dCi Authentique,2011.0,Dizel,Düz Vites,1301,51,Füme ,Sedan,Sahibinden,2. El,117000,61000
2634,Renault,9,Broadway,1997.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,193000,18750
2635,Renault,Symbol,1.5 dCi Authentique,2011.0,Dizel,Düz Vites,1301,76,Gümüş Gri ,Sedan,Galeriden,2. El,155000,42750
2636,Renault,Symbol,1.5 dCi Joy,2019.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,0 km,400,120000
2637,Renault,Clio,1.0 TCe Icon,2020.0,Benzin,Düz Vites,1300,100,Mavi ,Hatchback 5 Kapı,Sahibinden,0 km,0,144500
2638,Renault,Fluence,1.5 dCi Touch,2016.0,Dizel,Otomatik Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,86950,125000
2639,Renault,Scenic,1.5 dCi Icon,2014.0,Dizel,Düz Vites,1301,101,Gümüş Gri ,MPV,Galeriden,2. El,87000,135000
2640,Renault,Megane,1.6 Joy,2017.0,Benzin,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,13650,113500
2641,Renault,Fluence,1.5 dCi Touch,2015.0,Dizel,Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,184000,91000
2642,Renault,Megane,1.6 RXT,2002.0,Benzin/LPG,Otomatik Vites,1301,76,Bordo ,Sedan,Galeriden,2. El,50000,75000
2643,Renault,Megane,1.2 TCe Bose,2019.0,Benzin,Düz Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,2600,135000
2644,Renault,Megane,1.5 dCi Icon,2016.0,Dizel,Yarı Otomatik Vites,1301,101,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,51000,166000
2645,Renault,Megane,1.6 Extreme,2010.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,172000,61000
2646,Renault,Broadway,Broadway,1992.0,Benzin/LPG,Düz Vites,1301,51,Bordo ,Sedan,Sahibinden,2. El,366,15000
2647,Renault,9,Broadway GTE,1996.0,Benzin/LPG,Düz Vites,1301,51,Beyaz ,Sedan,Sahibinden,2. El,256000,18250
2648,Renault,9,Broadway GTE,1996.0,Benzin/LPG,Düz Vites,1301,51,Beyaz ,Sedan,Sahibinden,2. El,255000,18250
2649,Renault,Megane,1.5 dCi Touch,2018.0,Benzin,Düz Vites,1301,101,Beyaz ,Diğer,Yetkili,0 km,14492,124250
2650,Renault,Symbol,1.5 dCi Joy,2013.0,Dizel,Düz Vites,1301,51,Beyaz ,Sedan,Sahibinden,2. El,233250,57500
2651,Renault,Clio,1.6 Dynamique,2006.0,Benzin/LPG,Otomatik Vites,1301,101,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,201000,57500
2652,Renault,Clio,1.6 RTE,2000.0,Benzin/LPG,Otomatik Vites,1301,76,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,78000,32500
2653,Renault,Laguna,2.0 RXE,1998.0,Benzin/LPG,Düz Vites,1801,101,Yeşil ,Hatchback 5 Kapı,Sahibinden,2. El,410000,26000
2654,Renault,Clio,"1.2
",2007.0,Benzin,Düz Vites,1300,51,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,89000,53500
2655,Renault,Fluence,1.5 dCi Touch,2015.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,155000,85000
2656,Renault,Megane,1.6 Joy,2017.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,53000,121000
2657,Renault,9,Broadway RNi,1998.0,Benzin/LPG,Düz Vites,1301,100,Beyaz ,Sedan,Sahibinden,2. El,340000,19500
2658,Renault,Laguna,"2.0
",2003.0,Benzin/LPG,Otomatik Vites,1801,51,Gri ,Spor / Coupe,Galeriden,2. El,11,31000
2659,Renault,Clio,1.2 Extreme,2011.0,Benzin/LPG,Düz Vites,1300,51,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,80000,65000
2660,Renault,12,TX,1985.0,Benzin/LPG,Düz Vites,1301,76,Şampanya ,Sedan,Sahibinden,2. El,177000,15000
2661,Renault,Clio,1.5 dCi Joy,2015.0,Dizel,Düz Vites,1301,51,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,116000,87000
2662,Renault,Megane II,Megane II,2005.0,Benzin/LPG,Otomatik Vites,1301,76,Gümüş Gri ,Sedan,Galeriden,2. El,185600,38500
2663,Renault,Clio,0.9 Icon,2013.0,Benzin/LPG,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,55000,86500
2664,Renault,Fluence,1.5 dCi Icon,2016.0,Dizel,Yarı Otomatik Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,158000,106000
2665,Renault,Megane III,Megane III,2011.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,195000,72500
2666,Renault,Megane,1.5 dCi Touch Plus,2016.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,149500,140500
2667,Renault,Scenic,1.6 Privilege,2004.0,Benzin/LPG,Otomatik Vites,1301,101,Gri ,MPV,Galeriden,2. El,216000,63000
2668,Renault,Megane,1.6 RTX,2001.0,Benzin/LPG,Düz Vites,1301,101,Lacivert ,Sedan,Sahibinden,2. El,277000,39700
2669,Renault,16,Diğer,2006.0,Benzin/LPG,Otomatik Vites,1301,76,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,201000,57500
2670,Renault,19,1.9 Europa RT,2000.0,Dizel,Düz Vites,1801,76,Gümüş Gri ,Sedan,Sahibinden,2. El,55000,23900
2671,Renault,Megane III,Megane III,2012.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,333010,62750
2672,Renault,Megane,1.6 RTE,2000.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,275000,42750
2673,Renault,Clio,1.5 dCi Joy,2012.0,Dizel,Düz Vites,1301,76,Bordo ,Sedan,Galeriden,2. El,286000,65000
2674,Renault,Symbol,1.2 Touch,2016.0,Benzin,Düz Vites,1300,51,Gümüş ,Sedan,Galeriden,2. El,23000,69990
2675,Renault,Captur,1.2 Turbo Icon EDC,2013.0,Benzin,Otomatik Vites,1300,101,Siyah ,Arazi Aracı,Galeriden,2. El,102000,113250
2676,Renault,Megane,"2.0
",1998.0,Benzin,Düz Vites,1801,101,Siyah ,Sedan,Galeriden,2. El,275000,27000
2677,Renault,9,Broadway RN,1997.0,Benzin/LPG,Düz Vites,1301,100,Siyah ,Sedan,Galeriden,2. El,245000,16750
2678,Renault,Clio,"1.5 dCi
",2003.0,Dizel,Düz Vites,1301,76,Gümüş Gri ,Sedan,Sahibinden,2. El,250000,29000
2679,Renault,Fluence,1.5 dCi Icon,2016.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,90000,107000
2680,Renault,21,Manager,1994.0,Benzin/LPG,Düz Vites,1601,76,Beyaz ,Sedan,Sahibinden,2. El,274000,11750
2681,Renault,Clio,1.5 dCi Joy,2016.0,Dizel,Düz Vites,1301,51,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,126600,89500
2682,Renault,Symbol,1.5 dCi Joy,2017.0,Dizel,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,72000,87000
2683,Renault,Symbol,1.5 dCi Authentique,2008.0,Dizel,Düz Vites,1301,51,Gümüş ,Sedan,Galeriden,2. El,175000,34990
2684,Renault,12,Diğer,1995.0,Benzin/LPG,Düz Vites,1301,51,Kırmızı ,Station Wagon,Sahibinden,2. El,60000,18500
2685,Renault,Symbol,1.5 dCi Joy,2013.0,Dizel,Düz Vites,1301,51,Beyaz ,Sedan,Sahibinden,2. El,173000,61750
2686,Renault,9,Broadway RL,1998.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,338000,19000
2687,Renault,Clio,"1.5 dCi
",2016.0,Dizel,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,59000,84900
2688,Renault,Fluence,1.5 dCi Extreme Edition,2012.0,Dizel,Düz Vites,1601,101,Gümüş Gri ,Sedan,Sahibinden,2. El,218000,69000
2689,Renault,Clio,1.5 dCi Touch,2018.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,15000,112000
2690,Renault,Laguna,2.0 RXT,2000.0,Benzin/LPG,Düz Vites,1801,126,Gri ,Sedan,Sahibinden,2. El,171000,44500
2691,Renault,14,14,2014.0,Benzin/LPG,Düz Vites,1300,51,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,86000,69000
2692,Renault,Clio,1.5 DCi Authentique,2009.0,Dizel,Düz Vites,1301,51,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,216000,48500
2693,Renault,Symbol,1.0 Joy,2017.0,Benzin,Düz Vites,1300,76,Beyaz ,Sedan,Sahibinden,2. El,36000,76500
2694,Renault,Clio,"1.5 dCi
",2013.0,Dizel,Düz Vites,1301,100,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,150000,83750
2695,Rover,216,SLi,1999.0,Benzin/LPG,Otomatik Vites,1601,76,Füme ,Hatchback 5 Kapı,Galeriden,2. El,278,29000
2696,Rover,214,Si,1997.0,Benzin/LPG,Düz Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,210000,21000
2697,Rover,400,1.4,1998.0,Benzin/LPG,Düz Vites,1301,101,Füme ,Sedan,Sahibinden,2. El,191000,24000
2698,Seat,Leon,1.6 TDI Style,2016.0,Dizel,Yarı Otomatik Vites,1301,101,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,90000,166000
2699,Seat,Cordoba,1.4 TDI Stylance,2007.0,Dizel,Düz Vites,1301,100,Kırmızı ,Sedan,Sahibinden,2. El,206000,45000
2700,Seat,Leon,1.4 EcoTSI FR,2017.0,Benzin,Otomatik Vites,1301,126,Bordo ,Hatchback 5 Kapı,Galeriden,2. El,63000,146000
2701,Seat,Cordoba,1.4 TDI Signo,2004.0,Dizel,Düz Vites,1301,51,Beyaz ,Sedan,Sahibinden,2. El,228000,45500
2702,Seat,Altea,1.6 Reference,2005.0,Benzin/LPG,Düz Vites,1301,101,Kırmızı ,Diğer,Galeriden,2. El,185000,59500
2703,Seat,Leon,1.2 TSI Style,2015.0,Benzin,Düz Vites,1300,101,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,105000,118750
2704,Seat,Ibiza,"1.4
",2014.0,Benzin,Düz Vites,1301,76,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,72500,79750
2705,Seat,Leon,1.6 Signo,2004.0,Benzin/LPG,Düz Vites,1301,101,Füme ,Hatchback 5 Kapı,Galeriden,2. El,330000,45000
2706,Seat,Toledo,1.6 Reference,2005.0,Benzin,Düz Vites,1301,101,Bordo ,Hatchback 5 Kapı,Galeriden,2. El,150000,64900
2707,Seat,Ibiza,1.4 Style,2015.0,Benzin,Düz Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Galeriden,2. El,71000,75000
2708,Seat,Toledo,1.6 16V Signo Plus,2003.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,243000,45950
2709,Seat,Leon,1.6 Reference,2007.0,Benzin/LPG,Düz Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,290000,56750
2710,Seat,Cordoba,1.4 Stella,2004.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,122000,57500
2711,Seat,Toledo,1.6 TDI Style,2015.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,115000,121500
2712,Seat,Toledo,1.6 CR TDI Style DSG,2014.0,Dizel,Yarı Otomatik Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,135000,113500
2713,Seat,Ibiza,1.4 TDI Stylance,2008.0,Dizel,Düz Vites,1301,76,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,390000,39750
2714,Seat,Leon,1.6 TDi CR Style,2016.0,Dizel,Yarı Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,106000,162900
2715,Seat,Ibiza,1.0 EcoTSI Style,2016.0,Benzin,Otomatik Vites,1300,101,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,61200,115000
2716,Seat,Leon,2.0 TDI Stylance,2006.0,Dizel,Otomatik Vites,1801,126,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,187000,61500
2717,Seat,Alhambra,1.4 TSI Style,2013.0,Benzin,Otomatik Vites,1301,126,Beyaz ,MPV,Galeriden,2. El,86000,168000
2718,Seat,Ibiza,"1.2 TSI
",2016.0,Benzin,Düz Vites,1300,76,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,66450,108500
2719,Seat,Leon,1.6 Style,2017.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,65000,168000
2720,Seat,Toledo,1.6 16V Signo Plus,2001.0,Benzin/LPG,Düz Vites,1301,100,Gümüş Gri ,Sedan,Galeriden,2. El,250000,40500
2721,Seat,Leon,1.4 TSI FR,2013.0,Benzin,Düz Vites,1301,126,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,109000,132900
2722,Seat,Leon,1.2 TSI Style,2018.0,Benzin,Otomatik Vites,1300,101,Beyaz ,Hatchback 3 Kapı,Galeriden,0 km,10522,162900
2723,Seat,Cordoba,1.4 TDI Signo,2004.0,Dizel,Düz Vites,1301,100,Beyaz ,Sedan,Sahibinden,2. El,278000,44000
2724,Seat,Cordoba,"1.9 TDI
",2001.0,Dizel,Düz Vites,2501,101,Mavi ,Sedan,Sahibinden,2. El,245000,26500
2725,Seat,Ibiza,1.2 TSI Style,2016.0,Benzin,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,63300,95000
2726,Seat,Ibiza,"1.2 TSI Sport Tourer
",2016.0,Benzin,Düz Vites,1300,76,Beyaz ,Station Wagon,Sahibinden,2. El,48000,110000
2727,Seat,Ibiza,"1.2 TSI
",2015.0,Benzin,Düz Vites,1300,100,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,59000,90000
2728,Seat,Leon,1.4 TSI FR,2016.0,Benzin,Düz Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,72000,142500
2729,Seat,Leon,Diğer,2019.0,Dizel,Yarı Otomatik Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Galeriden,2. El,14000,215000
2730,Seat,Leon,1.6 TDI Style,2014.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,130000,134900
2731,Seat,Altea,1.6 TDI Style XL,2011.0,Dizel,Yarı Otomatik Vites,1301,101,Beyaz ,MPV,Sahibinden,2. El,128000,90000
2732,Seat,Cordoba,"1.4 TDI
",2006.0,Dizel,Düz Vites,1301,100,Gümüş Gri ,Sedan,Galeriden,2. El,171000,35000
2733,Seat,Ibiza,1.4 Reference,2015.0,Benzin,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,45800,58500
2734,Seat,Exeo,1.6 Style,2010.0,Benzin/LPG,Düz Vites,1301,101,Siyah ,Sedan,Sahibinden,2. El,133000,71000
2735,Seat,Leon,1.6 TDI Style,2016.0,Dizel,Otomatik Vites,1300,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,123000,158500
2736,Seat,Leon,"1.6 TDI
",2016.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,138500,142000
2737,Seat,Leon,"1.6 TDI
",2019.0,Dizel,Yarı Otomatik Vites,1601,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,5000,210000
2738,Seat,Leon,1.6 Stylance,2007.0,Benzin/LPG,Düz Vites,1601,176,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,199999,55000
2739,Seat,Leon,1.6 Stylance,2006.0,Benzin/LPG,Düz Vites,1601,101,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,253000,56750
2740,Seat,Leon,1.6 Stylance,2010.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,165000,85000
2741,Seat,Leon,1.6 TDI Style,2015.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,152000,126000
2742,Seat,Ibiza,1.2 TSI Reference,2017.0,Benzin,Düz Vites,1300,101,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,34000,92000
2743,Seat,Ibiza,"1.4 TSI Sport Coupe Cupra
",2013.0,Benzin,Otomatik Vites,1301,176,Kırmızı ,Hatchback 3 Kapı,Galeriden,2. El,116000,109000
2744,Seat,Ibiza,"1.4
",2014.0,Benzin,Düz Vites,1301,76,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,52250,76500
2745,Seat,Ibiza,1.4 TDI S-Rider,2005.0,Dizel,Düz Vites,1301,76,Füme ,Hatchback 5 Kapı,Sahibinden,2. El,290000,45500
2746,Seat,Leon,1.2 TSI Style,2015.0,Benzin,Otomatik Vites,1300,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,130000,120000
2747,Seat,Ibiza,1.4 Style,2014.0,Benzin,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,143000,83000
2748,Seat,Toledo,"1.8
",2000.0,Benzin/LPG,Düz Vites,1601,101,Gri ,Sedan,Sahibinden,2. El,288000,31500
2749,Seat,Leon,1.6 TDi CR Style,2011.0,Dizel,Düz Vites,1301,100,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,197300,48000
2750,Skoda,Yeti,"1.6 TDI GreenLine Elegance
",2014.0,Dizel,Otomatik Vites,1301,101,Siyah ,Arazi Aracı,Galeriden,2. El,19000,161000
2751,Skoda,Superb,1.6 TDI Prestige,2015.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,118000,209500
2752,Skoda,Octavia,1.6 TDI  Style,2017.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,55000,177500
2753,Skoda,Forman,LX,1993.0,Benzin/LPG,Düz Vites,1300,51,Kırmızı ,Station Wagon,Galeriden,2. El,137000,19500
2754,Skoda,Octavia,1.6 Classic,2009.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,195000,82500
2755,Skoda,Superb,1.6 TDI Prestige,2018.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,12000,301750
2756,Skoda,Octavia,1.6 TDI Style CR,2015.0,Dizel,Yarı Otomatik Vites,1301,101,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,181000,152500
2757,Skoda,Favorit,1.3 LX,1993.0,Benzin/LPG,Düz Vites,1300,51,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,165000,16000
2758,Skoda,Rapid,1.4 CR TDI Style,2016.0,Dizel,Otomatik Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,64000,109000
2759,Skoda,Octavia,1.9 TDI GLX,2000.0,Dizel,Düz Vites,1801,100,Kırmızı ,Station Wagon,Galeriden,2. El,367000,43000
2760,Skoda,Octavia,1.6 TDI Ambition,2014.0,Dizel,Yarı Otomatik Vites,1601,101,Beyaz ,Sedan,Galeriden,2. El,220000,106000
2761,Skoda,Octavia,1.6 Tour,2008.0,Benzin,Düz Vites,1301,101,Siyah ,Sedan,Galeriden,2. El,227000,66000
2762,Skoda,Superb,1.9 TDI Elegance,2008.0,Dizel,Yarı Otomatik Vites,1301,101,Siyah ,Sedan,Galeriden,2. El,292000,78000
2763,Skoda,Octavia,1.6 TDI  Style,2019.0,Dizel,Otomatik Vites,1301,101,Gümüş ,Sedan,Galeriden,2. El,8500,212000
2764,Skoda,Fabia,1.6 TDi Ambiente,2011.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,192000,45000
2765,Skoda,Octavia,"1.2 TSI
",2016.0,Benzin,Düz Vites,1300,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,42500,139900
2766,Skoda,Superb,1.4 TSI Active,2016.0,Benzin,Düz Vites,1301,151,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,35000,150000
2767,Skoda,Octavia,1.6 TDI Style CR,2016.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,67000,186500
2768,Skoda,Superb,1.6 TDI Prestige,2018.0,Dizel,Yarı Otomatik Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,56000,251900
2769,Skoda,Superb,1.6 TDi Elegance,2013.0,Dizel,Yarı Otomatik Vites,1601,101,Siyah ,Sedan,Sahibinden,2. El,96000,157000
2770,Skoda,Rapid,"1.6 CR TDI Elegance
",2015.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Sahibinden,2. El,94750,129000
2771,Skoda,Superb,1.6 TDI Style,2017.0,Dizel,Otomatik Vites,1301,101,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,36000,245000
2772,Skoda,Octavia,1.6 TDI Style CR,2015.0,Dizel,Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,165000,143900
2773,Skoda,Favorit,"1.3
",1993.0,Benzin/LPG,Düz Vites,1301,51,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,179000,17500
