,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat,saleYear,saleMonth,saleDay,saleDayofweek,saleDayofyear,Marka_is_missing,Arac Tip Grubu_is_missing,Arac Tip_is_missing,Yakıt Turu_is_missing,Vites_is_missing,CCM_is_missing,Beygir Gucu_is_missing,Renk_is_missing,Kasa Tipi_is_missing,Kimden_is_missing,Durum_is_missing
4390,24,104,1049,2017.0,3,2,1301.0,151.0,4,10,1,2,29000,355000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1253,8,105,105,2013.0,1,1,1300.0,51.0,4,10,1,2,129000,58500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5997,29,25,268,2005.0,2,2,1301.0,76.0,8,6,2,2,136000,45750,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5996,29,43,497,2015.0,3,2,5001.0,276.0,20,3,1,2,82000,145900,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5995,29,25,219,2004.0,2,2,1301.0,76.0,20,6,2,2,147000,41500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5994,29,26,260,2007.0,3,1,1301.0,51.0,8,6,2,2,315000,36000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5993,29,27,1405,2020.0,3,1,1301.0,100.0,15,10,1,2,5,138000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
4389,24,21,1045,1982.0,1,1,1801.0,76.0,17,10,2,4,288500,78500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1254,8,109,76,2020.0,1,1,1301.0,101.0,8,6,1,1,0,135900,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3422,14,167,613,2004.0,2,1,1301.0,101.0,10,10,1,2,168,42000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
8775,34,325,732,2016.0,3,3,1301.0,101.0,4,6,1,2,146600,169900,2020,5,18,0,139,False,False,False,False,False,False,True,False,False,False,False
2502,11,180,719,2011.0,3,1,1301.0,101.0,10,10,1,2,202000,81500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
2503,11,252,985,2013.0,3,3,1801.0,101.0,4,10,1,2,150000,129900,2020,5,18,0,139,False,False,False,False,False,False,True,False,False,False,False
1481,9,161,94,2018.0,1,1,1300.0,101.0,12,1,1,2,33000,118750,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
8591,33,233,93,2018.0,1,2,1300.0,101.0,4,5,1,1,10522,162900,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1480,9,307,458,2014.0,3,1,1301.0,76.0,10,6,2,2,136000,79500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1479,9,235,458,2019.0,3,1,1301.0,101.0,7,7,1,2,4500,142000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1478,9,236,185,2005.0,2,1,1301.0,76.0,8,10,2,2,98500,42500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
8774,34,174,41,2007.0,2,1,1300.0,51.0,5,6,2,2,90000,52000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1252,8,309,292,2000.0,1,2,1301.0,101.0,4,6,1,2,127000,30500,2020,5,18,0,139,False,False,False,False,False,False,True,False,False,False,False
3420,14,207,203,2010.0,2,1,1301.0,101.0,4,6,2,2,114000,69750,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3419,14,206,68,2017.0,2,1,1300.0,51.0,4,6,1,2,93000,93500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3418,14,81,113,2005.0,2,1,1301.0,76.0,10,10,2,2,168000,38700,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3417,14,360,53,2011.0,2,1,1300.0,51.0,10,6,2,2,111000,54000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1831,10,87,155,2004.0,3,1,1300.0,101.0,5,10,1,2,188000,27900,2020,5,18,0,139,False,False,False,False,False,False,True,False,False,False,False
1832,10,272,148,2012.0,3,1,1300.0,51.0,8,6,2,2,147000,57000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1833,10,334,472,1996.0,2,1,1601.0,101.0,16,6,1,2,200,18500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3421,14,82,540,2017.0,3,1,1301.0,101.0,4,10,1,2,50000,118750,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
1251,8,109,76,2020.0,1,2,1301.0,126.0,7,6,1,2,5,145000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
544,4,350,1107,2007.0,3,2,2501.0,226.0,7,1,2,2,390000,165000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3072,13,139,819,2007.0,2,2,1301.0,101.0,10,10,2,2,176000,88250,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
6841,31,140,23,2020.0,1,3,1300.0,100.0,22,6,1,2,5,139500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
6843,31,245,1473,2004.0,2,1,1301.0,126.0,8,10,2,2,251000,44500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
6844,31,140,21,2020.0,1,3,1300.0,100.0,4,6,1,2,5,156000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
6842,31,140,22,2020.0,1,3,1300.0,100.0,17,6,1,2,5,132500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5442,28,148,298,1997.0,2,1,1301.0,51.0,16,6,2,2,205000,28500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3071,13,139,814,2013.0,3,1,1301.0,101.0,4,6,2,2,163000,102500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5441,28,148,101,2012.0,2,1,1300.0,76.0,12,6,2,2,101000,72500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5443,28,148,57,2020.0,1,1,1301.0,100.0,4,6,1,1,0,144900,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5444,28,251,508,2015.0,3,2,1301.0,326.0,17,4,1,2,141000,129900,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
5445,28,92,588,2005.0,2,1,1301.0,101.0,10,6,2,2,132000,70000,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
6845,31,326,427,2009.0,3,1,1301.0,51.0,8,10,2,2,223000,41500,2020,5,18,0,139,False,False,False,False,False,False,False,False,False,False,False
3416,14,81,114,2005.0,2,1,1301.0,76.0,4,10,1,2,265000,35500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6831,31,244,391,2007.0,3,1,1301.0,76.0,23,6,1,2,260000,49900,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5988,29,25,269,2003.0,3,1,1301.0,51.0,8,12,2,2,206000,35500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
8773,34,296,190,2017.0,3,3,1301.0,101.0,4,10,1,2,89000,123750,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
1827,10,234,156,2011.0,3,1,1300.0,76.0,3,10,2,2,109000,69500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5992,29,27,1405,2020.0,3,1,1301.0,126.0,4,6,1,2,5,138000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
1107,6,226,481,2004.0,2,2,1301.0,101.0,5,10,1,2,205000,47000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5991,29,27,1405,2020.0,3,1,1301.0,100.0,8,6,1,2,5,138000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
543,4,20,1065,2014.0,1,2,1301.0,126.0,20,7,1,2,45000,189900,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
3070,13,139,816,2011.0,2,3,1301.0,101.0,4,10,2,2,143000,118000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
3069,13,139,819,2013.0,2,1,1301.0,101.0,4,10,2,2,172815,89000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5990,29,44,629,2016.0,3,1,1301.0,76.0,4,10,1,2,98000,79900,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6840,31,140,22,2020.0,1,3,1300.0,100.0,4,6,1,2,5,132500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6839,31,246,1474,2014.0,3,1,1301.0,76.0,10,6,1,2,112000,82250,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
2500,11,178,335,2014.0,2,1,1301.0,76.0,7,6,2,2,114000,122500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
1829,10,158,1405,1994.0,2,1,1301.0,51.0,4,10,1,2,80000,15000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
1830,10,62,283,2013.0,2,1,1301.0,76.0,7,7,2,2,109000,73500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6837,31,326,0,2017.0,3,1,1301.0,76.0,4,10,1,2,57000,70000,2020,5,19,1,140,False,False,True,False,False,False,False,False,False,False,False
6836,31,103,1377,1993.0,2,1,1301.0,50.0,7,10,1,2,12122,14750,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6835,31,158,1405,1991.0,2,1,1601.0,51.0,8,10,1,2,99999,11500,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
2501,11,170,530,1994.0,2,1,1301.0,76.0,20,6,2,2,173,22750,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5440,28,92,582,2016.0,2,1,1301.0,101.0,7,10,2,2,51000,115000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5439,28,212,917,2011.0,3,2,1801.0,126.0,7,10,1,2,241000,90000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
1828,10,234,166,2015.0,3,1,1300.0,76.0,4,10,1,2,164000,65900,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5437,28,340,590,2006.0,2,1,1301.0,76.0,8,10,2,2,152862,76450,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6832,31,244,440,2016.0,3,3,1301.0,101.0,10,6,1,2,52000,159900,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
5438,28,92,129,2012.0,3,1,1301.0,76.0,20,10,1,2,239000,90000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6833,31,179,462,2015.0,3,2,1301.0,101.0,10,10,2,2,159000,83900,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
6834,31,140,64,2016.0,2,1,1301.0,76.0,20,6,1,2,79000,90000,2020,5,19,1,140,False,False,False,False,False,False,False,False,False,False,False
4386,24,120,901,2015.0,3,2,1301.0,101.0,4,10,1,2,140000,250000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
3968,19,321,536,2019.0,3,2,1301.0,126.0,4,4,2,2,10300,235000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
1825,10,272,1452,2011.0,1,2,1300.0,101.0,10,6,1,2,104000,68000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
3065,13,139,677,2012.0,1,2,1301.0,101.0,4,10,1,2,15000,135000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
3066,13,139,816,2018.0,2,2,1301.0,101.0,8,10,1,2,42500,149900,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
1106,6,169,929,2011.0,3,2,1801.0,151.0,20,6,2,2,113000,82500,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
3415,14,81,357,1999.0,2,2,1301.0,76.0,10,10,2,2,217000,34000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
8772,34,174,39,2012.0,2,1,1300.0,51.0,4,6,2,2,119000,69500,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
4388,24,119,1251,2004.0,1,3,4501.0,101.0,4,11,1,2,354000,225000,2020,5,20,2,141,False,False,False,False,False,False,True,False,False,False,False
6830,31,244,463,2018.0,3,2,1301.0,101.0,4,10,1,2,35000,127000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
6829,31,244,287,2001.0,2,1,1301.0,76.0,8,10,2,2,170000,35500,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
6828,31,70,1379,1998.0,2,1,1301.0,101.0,4,10,2,2,202767,22000,2020,5,20,2,141,False,False,False,False,False,False,True,False,False,False,False
6827,31,246,1474,2012.0,3,1,1301.0,76.0,20,6,1,2,186000,82000,2020,5,20,2,141,False,False,False,False,False,True,False,False,False,False,False
4385,24,163,1442,1998.0,2,2,3001.0,101.0,16,10,1,2,356000,75000,2020,5,20,2,141,False,False,False,False,False,False,True,False,False,False,False
1826,10,166,161,2017.0,3,1,1301.0,76.0,4,10,1,2,49000,96000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
6826,31,326,441,2015.0,3,1,1301.0,76.0,4,10,1,2,173000,75000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
5434,28,92,522,2014.0,1,1,1601.0,76.0,4,10,2,2,73000,76900,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
458,4,68,1312,2012.0,3,2,3501.0,251.0,4,10,1,2,128707,597500,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
5435,28,92,386,2020.0,3,2,1301.0,101.0,16,6,1,1,0,219000,2020,5,20,2,141,False,False,False,False,False,False,True,False,False,False,False
5436,28,92,116,2011.0,3,1,1300.0,76.0,8,6,1,2,190000,65500,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
8590,33,233,328,2013.0,1,1,1301.0,126.0,4,6,1,2,109000,132900,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
1477,9,161,443,2012.0,3,1,1301.0,76.0,10,1,1,2,376000,75000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
5987,29,44,629,2018.0,3,1,1301.0,76.0,8,10,1,2,75000,94750,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
6825,31,140,62,2010.0,1,1,1300.0,76.0,15,12,1,2,317000,48500,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
1250,8,115,624,2007.0,3,1,1301.0,101.0,8,6,2,2,280000,45000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
3068,13,139,38,2017.0,2,2,1301.0,101.0,7,10,2,2,58000,181000,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
542,4,57,1239,2011.0,3,2,1801.0,176.0,8,10,1,2,252000,189900,2020,5,20,2,141,False,False,False,False,False,False,False,False,False,False,False
1249,8,115,625,2011.0,3,1,1301.0,101.0,20,10,1,2,196000,90000,2020,5,20,2,141,False,False,False,False,False,True,True,False,False,False,False
1824,10,234,156,2013.0,3,1,1301.0,76.0,8,10,1,2,91000,63000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
5432,28,92,221,2015.0,2,2,1301.0,126.0,4,10,1,2,58000,149500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
5433,28,92,581,2014.0,2,1,1301.0,101.0,4,6,2,2,98000,93500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
2498,11,180,419,2018.0,3,1,1301.0,101.0,4,10,2,2,55000,125500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
1819,10,331,472,1994.0,2,1,1601.0,101.0,17,10,2,2,80000,13900,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
1248,8,105,105,2019.0,1,1,1300.0,100.0,4,4,3,1,13162,93750,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
2496,11,180,727,2011.0,3,1,1301.0,100.0,10,10,1,2,244000,71000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
1821,10,234,166,2014.0,3,1,1300.0,76.0,4,10,2,2,66000,72000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
5430,28,92,587,2011.0,2,1,1301.0,101.0,4,6,1,2,140000,68000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
1823,10,234,148,2008.0,3,1,1301.0,76.0,8,10,1,2,286000,40000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
2497,11,180,725,2011.0,3,1,1301.0,101.0,20,10,1,2,252000,84000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
2499,11,180,419,2015.0,3,2,1301.0,101.0,4,10,2,2,117000,100000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
1822,10,166,663,2016.0,3,2,1301.0,101.0,4,10,1,2,99000,108500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
6824,31,179,462,2016.0,3,1,1301.0,100.0,4,10,1,2,186000,92500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
4384,24,162,1047,2005.0,2,2,1601.0,176.0,10,10,1,2,270000,132000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
3413,14,81,147,2000.0,2,1,1301.0,51.0,4,10,2,2,262700,26500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
122,21,157,980,2016.0,3,2,1801.0,176.0,4,1,1,2,200550,444500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
6823,31,179,451,2011.0,3,1,1301.0,76.0,20,10,1,2,220000,65000,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
119,3,75,987,2016.0,3,3,1801.0,176.0,20,10,1,2,121280,267500,2020,5,21,3,142,False,False,False,False,False,False,False,False,False,False,False
